,blyxrs,blzyl,cxbj,date,dateDigit,dateDigitSeparator,day,fxbj,jgpxzd,jxb_id,jxbmc,jxbzls,kch,kch_id,kcmc,kcrow,kklxdm,kzmc,listnav,localeKey,month,pageTotal,pageable,queryModel,rangeable,totalResult,userModel,xf,xxkbj,year,yxzrs,sftj
2549,2,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4D874DD7D33F58E0530107010A0E25,(2023-2024-1)-3350540011030-01,1,3350540011030,3350540011030,空间数据库,1374,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,56,0
2550,7,8,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF6AC294E22571C7E0530207010AAA42,(2023-2024-1)-3350540011030-02,1,3350540011030,3350540011030,空间数据库,1374,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,29,0
2551,1,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4F706D9332022BE0530107010A85C1,(2023-2024-1)-3350540011034-01,1,3350540011034,3350540011034,工程光学,1375,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,29,0
2552,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4F6223034B9234E0530107010A8623,(2023-2024-1)-3350540011037-01,1,3350540011037,3350540011037,电子线路基础(下),1376,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,29,0
2553,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4E81FD505642C0E0530207010AF4E3,(2023-2024-1)-3350540011040-01,1,3350540011040,3350540011040,时空数据库,1377,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,37,0
2554,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4D874DD8153F58E0530107010A0E25,(2023-2024-1)-3350540011041-01,1,3350540011041,3350540011041,地理调查方法与编码,1378,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,37,0
2555,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4E81FD506742C0E0530207010AF4E3,(2023-2024-1)-3350540011042-01,1,3350540011042,3350540011042,地理变化检测与分析,1379,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,37,0
2556,0,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4F74A9A9A74925E0530207010A8627,(2023-2024-1)-3350540011047-01,1,3350540011047,3350540011047,信息系统集成与管理,1380,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,58,0
2557,5,142,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2A69DE6FE4670FE0530207010AEE72,(2023-2024-1)-3350540011053-02,1,3350540011053,3350540011053,GNSS原理及应用,1381,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,24,0
2558,5,126,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2AF9A9A45158F6E0530207010AADF5,(2023-2024-1)-3350540011053-01,1,3350540011053,3350540011053,GNSS原理及应用,1381,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,40,0
2559,6,25,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4E81FD507B42C0E0530207010AF4E3,(2023-2024-1)-3350540011064-01,1,3350540011064,3350540011064,高光谱遥感,1382,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,11,0
2560,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF501E382E0029F5E0530207010ABEFC,(2023-2024-1)-3350540011066-01,1,3350540011066,3350540011066,地理信息网络服务,1383,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2,0,2023,30,0
2561,7,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4DB5389332E503E0530207010AAC3D,(2023-2024-1)-3350540011067-01,1,3350540011067,3350540011067,虚拟现实技术,1384,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,30,0
2562,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4DB538935FE503E0530207010AAC3D,(2023-2024-1)-3350540011068-01,1,3350540011068,3350540011068,地表覆盖与土地利用,1385,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,30,0
2563,25,25,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4E81FD512C42C0E0530207010AF4E3,(2023-2024-1)-3350540011069-01,1,3350540011069,3350540011069,软件工程,1386,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,59,0
2564,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF4E81FD514B42C0E0530207010AF4E3,(2023-2024-1)-3350540011070-01,1,3350540011070,3350540011070,人工智能与机器学习,1387,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,30,0
2565,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF53AF761443C0FFE0530207010A168D,(2023-2024-1)-3350540011080-01,1,3350540011080,3350540011080,高性能地理计算,1388,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,30,0
2566,9,21,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55347330C94545E0530107010AAC3D,(2023-2024-1)-3350540011101-01,1,3350540011101,3350540011101,遥感综合实习,1389,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,28,0
2567,2,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF54E9EE95138F86E0530207010A8ACA,(2023-2024-1)-3350540011101-02,1,3350540011101,3350540011101,遥感综合实习,1389,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,40,0
2568,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF553473310C4545E0530107010AAC3D,(2023-2024-1)-3350540011102-01,1,3350540011102,3350540011102,解析摄影测量课程设计,1390,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,48,0
2569,4,8,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55291AD2ECEE1FE0530207010AD06E,(2023-2024-1)-3350540011105-01,1,3350540011105,3350540011105,摄影测量综合实习,1391,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,47,0
2570,8,9,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55574AC46272C6E0530107010AAE48,(2023-2024-1)-3350540011107-01,1,3350540011107,3350540011107,空间数据库课程设计,1392,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,41,0
2571,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55347331404545E0530107010AAC3D,(2023-2024-1)-3350540011107-02,1,3350540011107,3350540011107,空间数据库课程设计,1392,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,41,0
2572,6,8,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF5543EA10F3F812E0530207010A8FF0,(2023-2024-1)-3350540011108-01,1,3350540011108,3350540011108,网络GIS课程设计,1393,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,40,0
2573,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF5543EA10FAF812E0530207010A8FF0,(2023-2024-1)-3350540011108-02,1,3350540011108,3350540011108,网络GIS课程设计,1393,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,42,0
2574,4,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FFA5BD45C0E036F9E0530207010AC394,(2023-2024-1)-3350540011111-01,1,3350540011111,3350540011111,GIS综合实习,1394,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,46,0
2575,14,14,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FFA4CB34E3E81A59E0530207010AEDB1,(2023-2024-1)-3350540011111-02,1,3350540011111,3350540011111,GIS综合实习,1394,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,46,0
2576,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF5592D776EE5F73E0530207010AC961,(2023-2024-1)-3350540011115-01,1,3350540011115,3350540011115,遥感仪器设计综合实习,1395,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,29,0
2577,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55291AD3A2EE1FE0530207010AD06E,(2023-2024-1)-3350540011117-01,1,3350540011117,3350540011117,时空数据库课程设计,1396,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,37,0
2578,1,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55A7B0A16D7C5AE0530207010A7F87,(2023-2024-1)-3350540011118-01,1,3350540011118,3350540011118,地理调查方法与编码课程实习,1397,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,38,0
2579,2,5,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF6A8133B5652FE6E0530207010A474E,(2023-2024-1)-3350540011120-01,1,3350540011120,3350540011120,地理国情监测综合实习,1398,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,36,0
2580,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55574AC4DB72C6E0530107010AAE48,(2023-2024-1)-3350540011122-01,1,3350540011122,3350540011122,信息系统集成与管理课程实习,1399,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,59,0
2581,0,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF5592D7775D5F73E0530207010AC961,(2023-2024-1)-3350540011123-01,1,3350540011123,3350540011123,空间信息感知与应用课程实习,1400,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,59,0
2582,5,9,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF91AF9D8990F30CE0530107010A133F,(2023-2024-1)-3350540011126-01,1,3350540011126,3350540011126,空间信息数字工程综合实习,1401,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,58,0
2583,7,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2BDA81E7970B4EE0530207010A964B,(2023-2024-1)-3350540011129-01,1,3350540011129,3350540011129,Matlab编程,1402,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,97,0
2584,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2BDA81E7A90B4EE0530207010A964B,(2023-2024-1)-3350540011129-03,1,3350540011129,3350540011129,Matlab编程,1402,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,65,0
2585,44,91,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2C201DAB9CC4F6E0530207010AC9BE,(2023-2024-1)-3350540011129-02,1,3350540011129,3350540011129,Matlab编程,1402,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,49,0
2586,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF2C201DABB9C4F6E0530207010AC9BE,(2023-2024-1)-3350540011129-04,1,3350540011129,3350540011129,Matlab编程,1402,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,64,0
2587,7,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55CC9E530CFA0FE0530107010A7343,(2023-2024-1)-3350540012056-02,1,3350540012056,3350540012056,科技写作(双语),1403,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,59,0
2588,11,48,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55CC9E5304FA0FE0530107010A7343,(2023-2024-1)-3350540012056-01,1,3350540012056,3350540012056,科技写作(双语),1403,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,22,0
2589,4,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF55CC9E5347FA0FE0530107010A7343,(2023-2024-1)-3350540014071-01,1,3350540014071,3350540014071,空间信息工程技术(MOOC),1404,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,30,0
2590,2,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADA207AB722A5A7E0530207010A58D0,(2023-2024-1)-3350550011002-01,1,3350550011002,3350550011002,测绘学概论,1405,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,342,0
2591,24,24,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FD5A8B696E5E4010E0530207010AB6B6,(2023-2024-1)-3350550011057-01,1,3350550011057,3350550011057,城市规划原理,1406,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,100,0
2592,4,62,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FDEB641A29D84929E0530107010ABCE6,(2023-2024-1)-3350550011060-01,1,3350550011060,3350550011060,科技论文写作,1407,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.0,0,2023,22,0
